,y
19014,1
19015,0
19016,0
19017,0
19018,0
19019,1
19020,0
19021,0
19022,0
19023,0
19024,0
19025,0
19026,0
19027,0
19028,0
19029,0
19030,0
19031,0
19032,0
19033,0
19034,0
19035,0
19036,0
19037,0
19038,0
19039,0
19040,0
19041,0
19042,0
19043,1
19044,0
19045,1
19046,0
19047,0
19048,1
19049,0
19050,1
19051,0
19052,0
19053,0
19054,0
19055,0
19056,1
19057,0
19058,0
19059,0
19060,0
19061,0
19062,0
19063,1
19064,0
19065,1
19066,0
19067,1
19068,0
19069,0
19070,0
19071,0
19072,0
19073,0
19074,0
19075,0
19076,0
19077,0
19078,1
19079,1
19080,0
19081,0
19082,0
19083,0
19084,0
19085,0
19086,0
19087,1
19088,0
19089,0
19090,0
19091,0
19092,0
19093,0
19094,0
19095,0
19096,0
19097,1
19098,0
19099,1
19100,0
19101,0
19102,1
19103,1
19104,0
19105,0
19106,0
19107,1
19108,0
19109,0
19110,0
19111,0
19112,0
19113,0
19114,0
19115,0
19116,0
19117,0
19118,0
19119,0
19120,0
19121,0
19122,0
19123,0
19124,0
19125,0
19126,0
19127,0
19128,1
19129,0
19130,0
19131,0
19132,0
19133,1
19134,1
19135,0
19136,0
19137,0
19138,0
19139,0
19140,0
19141,1
19142,0
19143,0
19144,0
19145,0
19146,0
19147,0
19148,0
19149,0
19150,0
19151,1
19152,0
19153,0
19154,0
19155,1
19156,0
19157,0
19158,0
19159,0
19160,0
19161,0
19162,0
19163,0
19164,0
19165,0
19166,0
19167,0
19168,1
19169,0
19170,1
19171,0
19172,0
19173,0
19174,1
19175,1
19176,0
19177,0
19178,0
19179,0
19180,0
19181,0
19182,1
19183,1
19184,0
19185,1
19186,0
19187,0
19188,0
19189,0
19190,0
19191,0
19192,0
19193,0
19194,0
19195,0
19196,1
19197,0
19198,0
19199,0
19200,1
19201,0
19202,0
19203,0
19204,0
19205,0
19206,0
19207,0
19208,0
19209,0
19210,0
19211,0
19212,0
19213,0
19214,0
19215,0
19216,0
19217,0
19218,0
19219,0
19220,0
19221,0
19222,0
19223,1
19224,0
19225,0
19226,0
19227,0
19228,0
19229,0
19230,0
19231,1
19232,0
19233,0
19234,0
19235,0
19236,0
19237,0
19238,0
19239,1
19240,0
19241,0
19242,0
19243,0
19244,1
19245,0
19246,0
19247,0
19248,1
19249,1
19250,0
19251,0
19252,0
19253,0
19254,0
19255,0
19256,0
19257,0
19258,0
19259,0
19260,0
19261,0
19262,0
19263,0
19264,1
19265,0
19266,0
19267,0
19268,0
19269,0
19270,1
19271,1
19272,1
19273,1
19274,0
19275,0
19276,0
19277,0
19278,1
19279,0
19280,1
19281,0
19282,0
19283,0
19284,0
19285,0
19286,0
19287,0
19288,0
19289,0
19290,0
19291,0
19292,0
19293,0
19294,0
19295,1
19296,0
19297,0
19298,0
19299,0
19300,0
19301,0
19302,0
19303,0
19304,0
19305,0
19306,0
19307,0
19308,0
19309,0
19310,0
19311,0
19312,0
19313,0
19314,0
19315,0
19316,0
19317,0
19318,0
19319,0
19320,1
19321,0
19322,0
19323,0
19324,0
19325,0
19326,0
19327,0
19328,0
19329,0
19330,1
19331,0
19332,1
19333,0
19334,0
19335,0
19336,0
19337,1
19338,0
19339,0
19340,0
19341,0
19342,0
19343,0
19344,0
19345,0
19346,0
19347,0
19348,0
19349,0
19350,0
19351,0
19352,0
19353,1
19354,0
19355,0
19356,0
19357,0
19358,0
19359,0
19360,0
19361,0
19362,0
19363,0
19364,0
19365,0
19366,0
19367,0
19368,0
19369,0
19370,0
19371,1
19372,0
19373,0
19374,0
19375,0
19376,0
19377,0
19378,0
19379,0
19380,0
19381,0
19382,0
19383,0
19384,0
19385,0
19386,1
19387,1
19388,0
19389,0
19390,1
19391,0
19392,0
19393,0
19394,0
19395,0
19396,0
19397,0
19398,0
19399,0
19400,0
19401,0
19402,0
19403,0
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19410,0
19411,0
19412,0
19413,0
19414,0
19415,0
19416,0
19417,0
19418,0
19419,0
19420,0
19421,0
19422,0
19423,0
19424,0
19425,0
19426,0
19427,0
19428,0
19429,0
19430,0
19431,0
19432,0
19433,0
19434,0
19435,0
19436,0
19437,0
19438,1
19439,0
19440,0
19441,0
19442,0
19443,0
19444,0
19445,0
19446,0
19447,0
19448,0
19449,0
19450,0
19451,0
19452,0
19453,0
19454,0
19455,0
19456,1
19457,0
19458,1
19459,0
19460,0
19461,0
19462,0
19463,0
19464,0
19465,0
19466,0
19467,0
19468,1
19469,0
19470,1
19471,0
19472,0
19473,0
19474,1
19475,0
19476,0
19477,0
19478,1
19479,0
19480,0
19481,0
19482,0
19483,0
19484,0
19485,1
19486,0
19487,0
19488,0
19489,1
19490,0
19491,0
19492,0
19493,1
19494,0
19495,0
19496,0
19497,0
19498,0
19499,0
19500,0
19501,0
19502,0
19503,0
19504,0
19505,0
19506,0
19507,1
19508,0
19509,0
19510,0
19511,0
19512,1
19513,0
19514,0
19515,1
19516,0
19517,0
19518,0
19519,0
19520,0
19521,0
19522,0
19523,0
19524,0
19525,0
19526,0
19527,1
19528,0
19529,0
19530,0
19531,0
19532,0
19533,0
19534,0
19535,0
19536,0
19537,1
19538,0
19539,0
19540,0
19541,0
19542,0
19543,0
19544,0
19545,0
19546,0
19547,0
19548,0
19549,0
19550,0
19551,0
19552,1
19553,0
19554,1
19555,0
19556,0
19557,0
19558,1
19559,0
19560,0
19561,0
19562,0
19563,0
19564,1
19565,0
19566,0
19567,0
19568,0
19569,0
19570,0
19571,0
19572,0
19573,0
19574,0
19575,0
19576,0
19577,0
19578,0
19579,0
19580,0
19581,0
19582,1
19583,0
19584,0
19585,1
19586,1
19587,0
19588,1
19589,0
19590,0
19591,1
19592,0
19593,1
19594,0
19595,0
19596,1
19597,0
19598,0
19599,0
19600,0
19601,0
19602,1
19603,0
19604,0
19605,0
19606,0
19607,0
19608,0
19609,1
19610,0
19611,0
19612,1
19613,0
19614,0
19615,0
19616,1
19617,1
19618,0
19619,0
19620,1
19621,0
19622,0
19623,0
19624,0
19625,1
19626,0
19627,0
19628,0
19629,1
19630,0
19631,0
19632,1
19633,0
19634,0
19635,0
19636,0
19637,0
19638,0
19639,0
19640,0
19641,0
19642,0
19643,0
19644,1
19645,1
19646,0
19647,0
19648,0
19649,0
19650,0
19651,0
19652,0
19653,0
19654,1
19655,0
19656,0
19657,0
19658,0
19659,0
19660,0
19661,0
19662,0
19663,0
19664,0
19665,1
19666,0
19667,0
19668,0
19669,0
19670,0
19671,0
19672,1
19673,0
19674,0
19675,0
19676,0
19677,0
19678,0
19679,0
19680,1
19681,0
19682,0
19683,0
19684,0
19685,0
19686,0
19687,0
19688,0
19689,0
19690,0
19691,1
19692,0
19693,0
19694,0
19695,0
19696,0
19697,0
19698,0
19699,0
19700,0
19701,1
19702,0
19703,0
19704,0
19705,0
19706,0
19707,0
19708,0
19709,0
19710,0
19711,1
19712,0
19713,0
19714,0
19715,1
19716,0
19717,0
19718,0
19719,0
19720,0
19721,0
19722,0
19723,0
19724,0
19725,1
19726,0
19727,0
19728,0
19729,0
19730,0
19731,0
19732,0
19733,0
19734,0
19735,0
19736,0
19737,0
19738,1
19739,0
19740,0
19741,0
19742,0
19743,0
19744,0
19745,0
19746,0
19747,1
19748,0
19749,0
19750,0
19751,0
19752,1
19753,0
19754,0
19755,0
19756,0
19757,0
19758,0
19759,0
19760,0
19761,0
19762,0
19763,0
19764,0
19765,0
19766,0
19767,0
19768,0
19769,0
19770,0
19771,0
19772,0
19773,0
19774,0
19775,0
19776,0
19777,0
19778,0
19779,0
19780,0
19781,0
19782,1
19783,0
19784,1
19785,0
19786,0
19787,0
19788,0
19789,0
19790,0
19791,0
19792,0
19793,0
19794,0
19795,0
19796,0
19797,1
19798,0
19799,0
19800,0
19801,0
19802,0
19803,1
19804,1
19805,0
19806,0
19807,0
19808,0
19809,1
19810,0
19811,0
19812,0
19813,0
19814,0
19815,0
19816,0
19817,0
19818,0
19819,0
19820,0
19821,0
19822,0
19823,0
19824,0
19825,0
19826,0
19827,0
19828,1
19829,0
19830,0
19831,1
19832,0
19833,0
19834,0
19835,0
19836,0
19837,0
19838,0
19839,0
19840,0
19841,0
19842,0
19843,0
19844,0
19845,0
19846,0
19847,0
19848,0
19849,0
19850,0
19851,0
19852,0
19853,0
19854,0
19855,0
19856,0
19857,0
19858,0
19859,0
19860,0
19861,0
19862,0
19863,0
19864,0
19865,0
19866,0
19867,0
19868,0
19869,0
19870,0
19871,0
19872,0
19873,0
19874,0
19875,0
19876,0
19877,0
19878,0
19879,0
19880,0
19881,0
19882,0
19883,0
19884,0
19885,0
19886,0
19887,0
19888,0
19889,0
19890,0
19891,0
19892,0
19893,0
19894,0
19895,0
19896,0
19897,0
19898,0
19899,0
19900,0
19901,0
19902,0
19903,0
19904,0
19905,0
19906,0
19907,0
19908,0
19909,0
19910,0
19911,0
19912,0
19913,0
19914,0
19915,1
19916,0
19917,0
19918,0
19919,0
19920,0
19921,1
19922,0
19923,0
19924,0
19925,1
19926,0
19927,0
19928,0
19929,0
19930,0
19931,0
19932,0
19933,0
19934,0
19935,1
19936,1
19937,0
19938,1
19939,0
19940,0
19941,1
19942,1
19943,0
19944,0
19945,0
19946,0
19947,0
19948,0
19949,1
19950,0
19951,0
19952,0
19953,0
19954,0
19955,0
19956,0
19957,0
19958,1
19959,0
19960,0
19961,0
19962,0
19963,1
19964,0
19965,1
19966,1
19967,0
19968,0
19969,0
19970,0
19971,0
19972,0
19973,0
19974,0
19975,0
19976,0
19977,0
19978,0
19979,0
19980,0
19981,0
19982,1
19983,0
19984,0
19985,1
19986,0
19987,1
19988,0
19989,1
19990,1
19991,0
19992,0
19993,0
19994,0
19995,0
19996,0
19997,0
19998,0
19999,0
20000,0
20001,0
20002,0
20003,0
20004,0
20005,0
20006,0
20007,0
20008,0
20009,1
20010,1
20011,0
20012,0
20013,0
20014,0
20015,0
20016,0
20017,0
20018,0
20019,0
20020,0
20021,0
20022,0
20023,0
20024,0
20025,0
20026,1
20027,0
20028,0
20029,0
20030,0
20031,0
20032,0
20033,0
20034,0
20035,0
20036,0
20037,0
20038,0
20039,0
20040,0
20041,0
20042,0
20043,0
20044,0
20045,1
20046,0
20047,1
20048,0
20049,0
20050,0
20051,0
20052,0
20053,0
20054,0
20055,0
20056,0
20057,0
20058,0
20059,0
20060,0
20061,0
20062,1
20063,0
20064,0
20065,0
20066,1
20067,0
20068,0
20069,0
20070,0
20071,0
20072,0
20073,0
20074,0
20075,0
20076,1
20077,1
20078,0
20079,0
20080,0
20081,0
20082,0
20083,0
20084,1
20085,0
20086,0
20087,0
20088,0
20089,0
20090,0
20091,1
20092,0
20093,1
20094,0
20095,0
20096,1
20097,0
20098,1
20099,0
20100,0
20101,0
20102,0
20103,0
20104,0
20105,0
20106,0
20107,0
20108,0
20109,0
20110,0
20111,1
20112,0
20113,0
20114,1
20115,0
20116,0
20117,0
20118,0
20119,0
20120,1
20121,0
20122,0
20123,0
20124,0
20125,0
20126,1
20127,0
20128,0
20129,0
20130,0
20131,0
20132,0
20133,1
20134,1
20135,0
20136,0
20137,1
20138,0
20139,0
20140,0
20141,0
20142,0
20143,0
20144,0
20145,0
20146,0
20147,0
20148,0
20149,0
20150,0
20151,1
20152,0
20153,0
20154,0
20155,0
20156,0
20157,0
20158,0
20159,0
20160,0
20161,0
20162,0
20163,0
20164,0
20165,0
20166,0
20167,0
20168,0
20169,0
20170,0
20171,0
20172,0
20173,0
20174,0
20175,0
20176,0
20177,0
20178,0
20179,0
20180,0
20181,0
20182,0
20183,0
20184,0
20185,0
20186,0
20187,0
20188,0
20189,0
20190,0
20191,0
20192,0
20193,0
20194,0
20195,1
20196,0
20197,0
20198,0
20199,0
20200,0
20201,0
20202,1
20203,0
20204,0
20205,0
20206,0
20207,0
20208,0
20209,0
20210,0
20211,0
20212,0
20213,1
20214,0
20215,0
20216,1
20217,0
20218,1
20219,0
20220,0
20221,0
20222,0
20223,0
20224,0
20225,0
20226,0
20227,0
20228,0
20229,0
20230,0
20231,0
20232,0
20233,0
20234,0
20235,0
20236,0
20237,0
20238,0
20239,0
20240,0
20241,0
20242,0
20243,1
20244,0
20245,0
20246,0
20247,0
20248,0
20249,0
20250,0
20251,0
20252,0
20253,0
20254,0
20255,1
20256,0
20257,0
20258,0
20259,0
20260,0
20261,0
20262,0
20263,0
20264,0
20265,0
20266,0
20267,0
20268,0
20269,0
20270,0
20271,0
20272,0
20273,0
20274,0
20275,0
20276,1
20277,0
20278,0
20279,0
20280,0
20281,1
20282,0
20283,0
20284,0
20285,1
20286,0
20287,0
20288,0
20289,1
20290,0
20291,0
20292,0
20293,0
20294,0
20295,0
20296,0
20297,0
20298,0
20299,0
20300,0
20301,0
20302,0
20303,0
20304,0
20305,0
20306,0
20307,0
20308,0
20309,0
20310,0
20311,1
20312,0
20313,1
20314,0
20315,0
20316,0
20317,0
20318,0
20319,1
20320,0
20321,0
20322,0
20323,0
20324,0
20325,0
20326,0
20327,0
20328,0
20329,0
20330,0
20331,0
20332,0
20333,1
20334,0
20335,0
20336,1
20337,1
20338,0
20339,0
20340,0
20341,0
20342,0
20343,0
20344,0
20345,0
20346,0
20347,0
20348,0
20349,0
20350,0
20351,0
20352,1
20353,0
20354,0
20355,0
20356,0
20357,0
20358,0
20359,0
20360,0
20361,0
20362,0
20363,0
20364,0
20365,1
20366,0
20367,0
20368,0
20369,1
20370,0
20371,0
20372,1
20373,0
20374,0
20375,0
20376,0
20377,0
20378,0
20379,0
20380,0
20381,0
20382,0
20383,0
20384,0
20385,0
20386,0
20387,0
20388,0
20389,0
20390,0
20391,0
20392,0
20393,0
20394,0
20395,0
20396,0
20397,0
20398,0
20399,0
20400,0
20401,0
20402,0
20403,0
20404,0
20405,0
20406,0
20407,0
20408,0
20409,0
20410,0
20411,0
20412,0
20413,1
20414,0
20415,1
20416,0
20417,0
20418,0
20419,0
20420,0
20421,0
20422,1
20423,0
20424,0
20425,0
20426,1
20427,0
20428,0
20429,0
20430,0
20431,0
20432,0
20433,0
20434,0
20435,0
20436,0
20437,0
20438,0
20439,0
20440,0
20441,1
20442,0
20443,0
20444,0
20445,0
20446,0
20447,0
20448,1
20449,0
20450,0
20451,1
20452,0
20453,0
20454,0
20455,0
20456,0
20457,0
20458,0
20459,0
20460,0
20461,0
20462,0
20463,0
20464,0
20465,0
20466,1
20467,1
20468,0
20469,0
20470,0
20471,1
20472,0
20473,1
20474,0
20475,0
20476,1
20477,1
20478,0
20479,0
20480,0
20481,1
20482,1
20483,0
20484,0
20485,0
20486,0
20487,0
20488,0
20489,1
20490,0
20491,1
20492,0
20493,0
20494,1
20495,0
20496,1
20497,1
20498,0
20499,0
20500,0
20501,0
20502,0
20503,0
20504,0
20505,0
20506,0
20507,0
20508,0
20509,0
20510,0
20511,0
20512,1
20513,1
20514,0
20515,1
20516,1
20517,0
20518,0
20519,0
20520,0
20521,0
20522,0
20523,0
20524,0
20525,0
20526,0
20527,0
20528,0
20529,0
20530,0
20531,0
20532,0
20533,0
20534,0
20535,0
20536,1
20537,0
20538,1
20539,0
20540,0
20541,0
20542,0
20543,0
20544,0
20545,0
20546,0
20547,0
20548,0
20549,0
20550,0
20551,0
20552,0
20553,0
20554,0
20555,0
20556,0
20557,0
20558,0
20559,0
20560,0
20561,0
20562,0
20563,0
20564,0
20565,0
20566,0
20567,0
20568,0
20569,0
20570,0
20571,0
20572,0
20573,0
20574,0
20575,0
20576,0
20577,0
20578,0
20579,0
20580,0
20581,0
20582,0
20583,0
20584,0
20585,1
20586,0
20587,0
20588,0
20589,0
20590,0
20591,0
20592,0
20593,0
20594,0
20595,0
20596,0
20597,1
20598,0
20599,0
20600,0
20601,0
20602,0
20603,0
20604,0
20605,0
20606,0
20607,0
20608,0
20609,0
20610,0
20611,0
20612,0
20613,1
20614,0
20615,0
20616,0
20617,0
20618,0
20619,0
20620,0
20621,0
20622,0
20623,0
20624,0
20625,0
20626,0
20627,1
20628,1
20629,0
20630,1
20631,0
20632,0
20633,0
20634,0
20635,0
20636,1
20637,0
20638,0
20639,0
20640,1
20641,0
20642,0
20643,0
20644,0
20645,0
20646,0
20647,0
20648,0
20649,0
20650,0
20651,1
20652,1
20653,0
20654,0
20655,0
20656,0
20657,0
20658,0
20659,0
20660,0
20661,0
20662,0
20663,0
20664,0
20665,0
20666,0
20667,1
20668,0
20669,1
20670,0
20671,0
20672,0
20673,0
20674,1
20675,0
20676,1
20677,0
20678,0
20679,0
20680,0
20681,0
20682,0
20683,0
20684,1
20685,1
20686,0
20687,0
20688,0
20689,0
20690,0
20691,0
20692,1
20693,1
20694,0
20695,0
20696,1
20697,1
20698,0
20699,0
20700,0
20701,0
20702,0
20703,0
20704,0
20705,0
20706,0
20707,0
20708,0
20709,0
20710,0
20711,0
20712,0
20713,0
20714,0
20715,0
20716,0
20717,0
20718,0
20719,0
20720,0
20721,1
20722,1
20723,0
20724,0
20725,0
20726,0
20727,0
20728,0
20729,0
20730,0
20731,0
20732,0
20733,1
20734,0
20735,0
20736,0
20737,0
20738,0
20739,0
20740,0
20741,0
20742,0
20743,0
20744,1
20745,0
20746,0
20747,0
20748,0
20749,0
20750,0
20751,1
20752,0
20753,0
20754,0
20755,0
20756,0
20757,0
20758,0
20759,0
20760,0
20761,0
20762,0
20763,0
20764,0
20765,0
20766,0
20767,0
20768,1
20769,0
20770,0
20771,0
20772,0
20773,0
20774,0
20775,0
20776,0
20777,0
20778,1
20779,1
20780,0
20781,0
20782,0
20783,0
20784,0
20785,1
20786,0
20787,1
20788,0
20789,0
20790,0
20791,0
20792,0
20793,0
20794,0
20795,0
20796,1
20797,1
20798,0
20799,0
20800,0
20801,0
20802,1
20803,0
20804,0
20805,0
20806,1
20807,1
20808,0
20809,0
20810,0
20811,0
20812,0
20813,0
20814,0
20815,0
20816,1
20817,1
20818,0
20819,0
20820,1
20821,0
20822,0
20823,0
20824,0
20825,0
20826,0
20827,0
20828,0
20829,1
20830,0
20831,0
20832,0
20833,1
20834,0
20835,1
20836,0
20837,0
20838,0
20839,1
20840,1
20841,0
20842,0
20843,0
20844,1
20845,0
20846,1
20847,0
20848,1
20849,0
20850,0
20851,0
20852,1
20853,0
20854,0
20855,0
20856,0
20857,0
20858,0
20859,0
20860,0
20861,0
20862,0
20863,1
20864,0
20865,0
20866,0
20867,0
20868,0
20869,0
20870,0
20871,0
20872,0
20873,0
20874,0
20875,0
20876,0
20877,0
20878,0
20879,0
20880,0
20881,0
20882,0
20883,0
20884,0
20885,0
20886,0
20887,0
20888,0
20889,0
20890,0
20891,0
20892,0
20893,0
20894,0
20895,0
20896,0
20897,0
20898,0
20899,0
20900,0
20901,0
20902,0
20903,0
20904,0
20905,0
20906,0
20907,0
20908,0
20909,0
20910,0
20911,0
20912,0
20913,0
20914,0
20915,0
20916,0
20917,0
20918,0
20919,1
20920,1
20921,0
20922,0
20923,0
20924,0
20925,0
20926,0
20927,0
20928,0
20929,1
20930,0
20931,0
20932,0
20933,0
20934,0
20935,0
20936,0
20937,1
20938,1
20939,0
20940,0
20941,0
20942,0
20943,0
20944,0
20945,0
20946,0
20947,0
20948,0
20949,0
20950,0
20951,0
20952,0
20953,0
20954,0
20955,0
20956,0
20957,0
20958,0
20959,0
20960,0
20961,0
20962,0
20963,0
20964,0
20965,0
20966,0
20967,0
20968,0
20969,0
20970,0
20971,0
20972,0
20973,0
20974,0
20975,0
20976,0
20977,0
20978,0
20979,0
20980,0
20981,0
20982,0
20983,0
20984,0
20985,0
20986,0
20987,1
20988,0
20989,0
20990,0
20991,0
20992,0
20993,0
20994,1
20995,0
20996,0
20997,0
20998,0
20999,0
21000,0
21001,1
21002,0
21003,1
21004,0
21005,0
21006,0
21007,0
21008,0
21009,1
21010,0
21011,0
21012,0
21013,0
21014,0
21015,0
21016,1
21017,0
21018,0
21019,0
21020,0
21021,0
21022,0
21023,0
21024,0
21025,0
21026,0
21027,0
21028,0
21029,0
21030,0
21031,0
21032,0
21033,0
21034,0
21035,0
21036,0
21037,0
21038,0
21039,0
21040,0
21041,0
21042,0
21043,0
21044,0
21045,0
21046,0
21047,1
21048,0
21049,0
21050,0
21051,0
21052,0
21053,0
21054,0
21055,0
21056,0
21057,0
21058,1
21059,0
21060,0
21061,0
21062,0
21063,0
21064,0
21065,0
21066,1
21067,0
21068,0
21069,0
21070,0
21071,1
21072,1
21073,0
21074,0
21075,0
21076,0
21077,0
21078,0
21079,0
21080,0
21081,0
21082,0
21083,0
21084,0
21085,0
21086,0
21087,0
21088,0
21089,0
21090,0
21091,0
21092,0
21093,0
21094,1
21095,0
21096,0
21097,0
21098,0
21099,0
21100,0
21101,0
21102,0
21103,0
21104,0
21105,1
21106,0
21107,0
21108,0
21109,1
21110,0
21111,1
21112,0
21113,0
21114,0
21115,0
21116,0
21117,0
21118,0
21119,0
21120,0
21121,0
21122,0
21123,0
21124,0
21125,1
21126,0
21127,0
21128,0
21129,0
21130,0
21131,1
21132,0
21133,0
21134,0
21135,0
21136,0
21137,0
21138,0
21139,0
21140,0
21141,0
21142,0
21143,0
21144,0
21145,1
21146,0
21147,0
21148,0
21149,0
21150,1
21151,0
21152,0
21153,0
21154,0
21155,0
21156,0
21157,0
21158,0
21159,0
21160,0
21161,0
21162,0
21163,0
21164,0
21165,0
21166,1
21167,0
21168,0
21169,0
21170,0
21171,1
21172,0
21173,0
21174,0
21175,0
21176,0
21177,0
21178,0
21179,0
21180,0
21181,0
21182,0
21183,0
21184,0
21185,1
21186,0
21187,0
21188,0
21189,1
21190,0
21191,0
21192,0
21193,0
21194,1
21195,0
21196,0
21197,0
21198,0
21199,0
21200,0
21201,0
21202,0
21203,0
21204,0
21205,0
21206,0
21207,0
21208,0
21209,0
21210,1
21211,0
21212,1
21213,0
21214,0
21215,1
21216,0
21217,0
21218,1
21219,0
21220,0
21221,0
21222,1
21223,0
21224,1
21225,0
21226,0
21227,0
21228,0
21229,0
21230,0
21231,1
21232,0
21233,0
21234,0
21235,0
21236,0
21237,0
21238,0
21239,0
21240,1
21241,0
21242,0
21243,0
21244,0
21245,0
21246,0
21247,0
21248,0
21249,0
21250,0
21251,0
21252,0
21253,0
21254,0
21255,0
21256,0
21257,0
21258,0
21259,0
21260,0
21261,0
21262,0
21263,0
21264,0
21265,0
21266,0
21267,0
21268,0
21269,0
21270,0
21271,0
21272,0
21273,1
21274,0
21275,0
21276,0
21277,0
21278,0
21279,0
21280,0
21281,0
21282,0
21283,0
21284,0
21285,0
21286,0
21287,0
21288,0
21289,0
21290,1
21291,1
21292,0
21293,0
21294,0
21295,0
21296,0
21297,0
21298,0
21299,0
21300,0
21301,0
21302,0
21303,0
21304,0
21305,0
21306,0
21307,0
21308,0
21309,0
21310,0
21311,0
21312,0
21313,0
21314,1
21315,0
21316,0
21317,0
21318,0
21319,0
21320,0
21321,0
21322,0
21323,0
21324,0
21325,0
21326,0
21327,0
21328,0
21329,0
21330,0
21331,0
21332,0
21333,0
21334,0
21335,0
21336,0
21337,0
21338,0
21339,0
21340,0
21341,0
21342,0
21343,0
21344,0
21345,0
21346,0
21347,0
21348,0
21349,0
21350,0
21351,1
21352,1
21353,0
21354,1
21355,0
21356,0
21357,0
21358,0
21359,0
21360,0
21361,0
21362,0
21363,0
21364,0
21365,0
21366,0
21367,0
21368,0
21369,0
21370,0
21371,0
21372,0
21373,0
21374,0
21375,0
21376,0
21377,0
21378,0
21379,0
21380,0
21381,0
21382,0
21383,0
21384,0
21385,0
21386,0
21387,0
21388,0
21389,0
21390,0
21391,0
21392,0
21393,0
21394,0
21395,0
21396,0
21397,0
21398,0
21399,0
21400,0
21401,0
21402,0
21403,0
21404,0
21405,0
21406,0
21407,0
21408,0
21409,0
21410,0
21411,0
21412,0
21413,0
21414,0
21415,0
21416,0
21417,0
21418,0
21419,0
21420,0
21421,0
21422,0
21423,0
21424,0
21425,0
21426,0
21427,0
21428,0
21429,0
21430,0
21431,0
21432,0
21433,0
21434,0
21435,1
21436,0
21437,0
21438,0
21439,0
21440,0
21441,1
21442,0
21443,1
21444,0
21445,0
21446,0
21447,0
21448,0
21449,0
21450,0
21451,1
21452,0
21453,0
21454,0
21455,0
21456,0
21457,0
21458,0
21459,0
21460,0
21461,1
21462,0
21463,0
21464,0
21465,1
21466,0
21467,0
21468,0
21469,0
21470,0
21471,0
21472,0
21473,0
21474,0
21475,0
21476,0
21477,0
21478,0
21479,0
21480,0
21481,0
21482,0
21483,0
21484,0
21485,0
21486,0
21487,0
21488,0
21489,0
21490,0
21491,0
21492,0
21493,0
21494,0
21495,0
21496,0
21497,0
21498,0
21499,0
21500,0
21501,1
21502,0
21503,0
21504,0
21505,0
21506,0
21507,0
21508,0
21509,0
21510,0
21511,0
21512,0
21513,0
21514,0
21515,0
21516,0
21517,0
21518,0
21519,0
21520,0
21521,0
21522,1
21523,1
21524,0
21525,0
21526,0
21527,0
21528,0
21529,0
21530,1
21531,0
21532,0
21533,0
21534,1
21535,0
21536,0
21537,0
21538,0
21539,0
21540,0
21541,0
21542,0
21543,0
21544,0
21545,0
21546,0
21547,0
21548,0
21549,0
21550,0
21551,0
21552,0
21553,0
21554,0
21555,1
21556,1
21557,0
21558,0
21559,0
21560,0
21561,0
21562,0
21563,0
21564,0
21565,1
21566,0
21567,0
21568,0
21569,0
21570,0
21571,0
21572,0
21573,0
21574,0
21575,0
21576,0
21577,0
21578,0
21579,0
21580,0
21581,0
21582,0
21583,0
21584,0
21585,0
21586,0
21587,0
21588,0
21589,0
21590,1
21591,0
21592,0
21593,0
21594,1
21595,0
21596,1
21597,0
21598,0
21599,0
21600,0
21601,0
21602,0
21603,0
21604,0
21605,0
21606,0
21607,0
21608,0
21609,0
21610,0
21611,0
21612,0
21613,0
21614,0
21615,0
21616,0
21617,0
21618,0
21619,0
21620,0
21621,0
21622,1
21623,0
21624,0
21625,0
21626,0
21627,0
21628,0
21629,1
21630,0
21631,0
21632,0
21633,0
21634,0
21635,1
21636,0
21637,0
21638,0
21639,0
21640,0
21641,0
21642,0
21643,0
21644,0
21645,0
21646,0
21647,0
21648,0
21649,0
21650,0
21651,0
21652,0
21653,0
21654,0
21655,0
21656,0
21657,0
21658,0
21659,0
21660,0
21661,0
21662,0
21663,0
21664,0
21665,0
21666,0
21667,0
21668,1
21669,0
21670,0
21671,0
21672,0
21673,0
21674,0
21675,0
21676,0
21677,1
21678,0
21679,0
21680,0
21681,0
21682,0
21683,0
21684,0
21685,0
21686,0
21687,0
21688,0
21689,0
21690,0
21691,0
21692,0
21693,0
21694,0
21695,1
21696,0
21697,0
21698,0
21699,0
21700,0
21701,0
21702,0
21703,0
21704,0
21705,1
21706,0
21707,0
21708,0
21709,0
21710,0
21711,0
21712,0
21713,0
21714,0
21715,0
21716,1
21717,0
21718,0
21719,0
21720,0
21721,1
21722,0
21723,0
21724,0
21725,0
21726,0
21727,0
21728,0
21729,0
21730,0
21731,0
21732,0
21733,0
21734,0
21735,0
21736,0
21737,0
21738,0
21739,0
21740,0
21741,0
21742,0
21743,0
21744,0
21745,0
21746,0
21747,0
21748,1
21749,0
21750,0
21751,1
21752,0
21753,0
21754,0
21755,0
21756,0
21757,0
21758,0
21759,0
21760,0
21761,0
21762,0
21763,0
21764,0
21765,0
21766,0
21767,0
21768,0
21769,0
21770,0
21771,0
21772,0
21773,0
21774,0
21775,1
21776,0
21777,0
21778,1
21779,0
21780,1
21781,0
21782,0
21783,0
21784,0
21785,0
21786,0
21787,0
21788,0
21789,0
21790,0
21791,0
21792,0
21793,0
21794,0
21795,0
21796,0
21797,0
21798,1
21799,0
21800,0
21801,0
21802,0
21803,0
21804,0
21805,0
21806,0
21807,0
21808,0
21809,0
21810,0
21811,0
21812,0
